Time,某金融标的,注1：所有缺少的数值都由最近的之前的工作日的值所替代。
2008-02-10,922.99,
2008-02-11,923.5,
2008-02-12,906.39,
2008-02-13,906.6,
2008-02-14,908.2,
2008-02-15,902.5,
2008-02-16,902.5,
2008-02-17,902.5,
2008-02-18,905.2,
2008-02-19,927.8,
2008-02-20,944.1,
2008-02-21,946.1,
2008-02-22,945.2,
2008-02-23,945.2,
2008-02-24,945.2,
2008-02-25,939.6,
2008-02-26,948.15,
2008-02-27,957.84,
2008-02-28,970.74,
2008-02-29,974.17,
2008-03-01,974.17,
2008-03-02,974.17,
2008-03-03,983.7,
2008-03-04,964.01,
2008-03-05,989.8,
2008-03-06,978.99,
2008-03-07,973.2,
2008-03-08,973.2,
2008-03-09,973.2,
2008-03-10,972.84,
2008-03-11,973.3,
2008-03-12,982.93,
2008-03-13,994.83,
2008-03-14,1002.95,
2008-03-15,1002.95,
2008-03-16,1002.95,
2008-03-17,1002.7,
2008-03-18,982.24,
2008-03-19,944.2,
2008-03-20,910.2,
2008-03-21,919.5,
2008-03-22,919.5,
2008-03-23,919.5,
2008-03-24,915.3,
2008-03-25,938.78,
2008-03-26,954.17,
2008-03-27,947.2,
2008-03-28,931.05,
2008-03-29,931.05,
2008-03-30,931.05,
2008-03-31,916.88,
2008-04-01,882.7,
2008-04-02,904.35,
2008-04-03,902.9,
2008-04-04,913.79,
2008-04-05,913.79,
2008-04-06,913.79,
2008-04-07,920,
2008-04-08,914.9,
2008-04-09,934,
2008-04-10,928.99,
2008-04-11,925.3,
2008-04-12,925.3,
2008-04-13,925.3,
2008-04-14,924.45,
2008-04-15,927.91,
2008-04-16,944.59,
2008-04-17,938.8,
2008-04-18,917.09,
2008-04-19,917.09,
2008-04-20,917.09,
2008-04-21,916.74,
2008-04-22,915.9,
2008-04-23,904.25,
2008-04-24,886.13,
2008-04-25,886.3,
2008-04-26,886.3,
2008-04-27,886.3,
2008-04-28,893.26,
2008-04-29,870.5,
2008-04-30,877.55,
2008-05-01,852.7,
2008-05-02,856.45,
2008-05-03,856.45,
2008-05-04,856.45,
2008-05-05,874.2,
2008-05-06,876.4,
2008-05-07,868.75,
2008-05-08,881.85,
2008-05-09,884.85,
2008-05-10,884.85,
2008-05-11,884.85,
2008-05-12,882.68,
2008-05-13,866.95,
2008-05-14,864,
2008-05-15,881.65,
2008-05-16,902.4,
2008-05-17,902.4,
2008-05-18,902.4,
2008-05-19,905.2,
2008-05-20,919.25,
2008-05-21,932.55,
2008-05-22,921.85,
2008-05-23,925.1,
2008-05-24,925.1,
2008-05-25,925.1,
2008-05-26,929.1,
2008-05-27,906.45,
2008-05-28,900.85,
2008-05-29,877.9,
2008-05-30,886.5,
2008-05-31,886.5,
2008-06-01,886.5,
2008-06-02,891.42,
2008-06-03,880.55,
2008-06-04,880.9,
2008-06-05,877.2,
2008-06-06,902.25,
2008-06-07,902.25,
2008-06-08,902.25,
2008-06-09,892.9,
2008-06-10,867,
2008-06-11,880.35,
2008-06-12,868.2,
2008-06-13,871.55,
2008-06-14,871.55,
2008-06-15,871.55,
2008-06-16,882.4,
2008-06-17,882.75,
2008-06-18,894.35,
2008-06-19,898.47,
2008-06-20,902.3,
2008-06-21,902.3,
2008-06-22,902.3,
2008-06-23,883.8,
2008-06-24,889.6,
2008-06-25,886.38,
2008-06-26,917.3,
2008-06-27,927.8,
2008-06-28,927.8,
2008-06-29,927.8,
2008-06-30,925.4,
2008-07-01,939.63,
2008-07-02,945.15,
2008-07-03,934.45,
2008-07-04,933.25,
2008-07-05,933.25,
2008-07-06,933.25,
2008-07-07,925.85,
2008-07-08,919.63,
2008-07-09,928.57,
2008-07-10,947.66,
2008-07-11,964.2,
2008-07-12,964.2,
2008-07-13,964.2,
2008-07-14,972.6,
2008-07-15,977.5,
2008-07-16,959.95,
2008-07-17,957.43,
2008-07-18,955,
2008-07-19,955,
2008-07-20,955,
2008-07-21,965.55,
2008-07-22,946.4,
2008-07-23,920.85,
2008-07-24,928.05,
2008-07-25,929.85,
2008-07-26,929.85,
2008-07-27,929.85,
2008-07-28,930.63,
2008-07-29,918.9,
2008-07-30,906.1,
2008-07-31,914.07,
2008-08-01,910.95,
2008-08-02,910.95,
2008-08-03,910.95,
2008-08-04,894.8,
2008-08-05,874.4,
2008-08-06,879.8,
2008-08-07,873.05,
2008-08-08,856.6,
2008-08-09,856.6,
2008-08-10,856.6,
2008-08-11,823.85,
2008-08-12,812.32,
2008-08-13,826.8,
2008-08-14,806.63,
2008-08-15,787.7,
2008-08-16,787.7,
2008-08-17,787.7,
2008-08-18,800.07,
2008-08-19,814.2,
2008-08-20,813.67,
2008-08-21,837,
2008-08-22,823.05,
2008-08-23,823.05,
2008-08-24,823.05,
2008-08-25,821.95,
2008-08-26,824.9,
2008-08-27,826.9,
2008-08-28,834.05,
2008-08-29,831.15,
2008-08-30,831.15,
2008-08-31,831.15,
2008-09-01,817.7,
2008-09-02,805.35,
2008-09-03,801.3,
2008-09-04,796.45,
2008-09-05,803.5,
2008-09-06,803.5,
2008-09-07,803.5,
2008-09-08,802.3,
2008-09-09,777.25,
2008-09-10,752.45,
2008-09-11,746.47,
2008-09-12,765.5,
2008-09-13,765.5,
2008-09-14,765.5,
2008-09-15,786.65,
2008-09-16,779.75,
2008-09-17,863.85,
2008-09-18,850.84,
2008-09-19,873.55,
2008-09-20,873.55,
2008-09-21,873.55,
2008-09-22,897,
2008-09-23,892.15,
2008-09-24,882.63,
2008-09-25,877.9,
2008-09-26,878.75,
2008-09-27,878.75,
2008-09-28,878.75,
2008-09-29,909.5,
2008-09-30,870.95,
2008-10-01,870.8,
2008-10-02,836.4,
2008-10-03,835.5,
2008-10-04,835.5,
2008-10-05,835.5,
2008-10-06,859.75,
2008-10-07,887.1,
2008-10-08,907.62,
2008-10-09,913.25,
2008-10-10,849.85,
2008-10-11,849.85,
2008-10-12,849.85,
2008-10-13,833.05,
2008-10-14,836.7,
2008-10-15,846.9,
2008-10-16,804.6,
2008-10-17,783.35,
2008-10-18,783.35,
2008-10-19,783.35,
2008-10-20,796.9,
2008-10-21,771.65,
2008-10-22,730.45,
2008-10-23,721.45,
2008-10-24,734.75,
2008-10-25,734.75,
2008-10-26,734.75,
2008-10-27,730.8,
2008-10-28,746.95,
2008-10-29,754.95,
2008-10-30,738.13,
2008-10-31,724.55,
2008-11-01,724.55,
2008-11-02,724.55,
2008-11-03,723.45,
2008-11-04,763.25,
2008-11-05,740.35,
2008-11-06,732.85,
2008-11-07,736.65,
2008-11-08,736.65,
2008-11-09,736.65,
2008-11-10,746.2,
2008-11-11,731.7,
2008-11-12,712.3,
2008-11-13,736.5,
2008-11-14,742.1,
2008-11-15,742.1,
2008-11-16,742.1,
2008-11-17,737.92,
2008-11-18,738.15,
2008-11-19,734.55,
2008-11-20,745.06,
2008-11-21,800.4,
2008-11-22,800.4,
2008-11-23,800.4,
2008-11-24,821.65,
2008-11-25,821.05,
2008-11-26,812.9,
2008-11-27,815.83,
2008-11-28,818.05,
2008-11-29,818.05,
2008-11-30,818.05,
2008-12-01,768.95,
2008-12-02,782.35,
